年份,生源省份,科类,批次,院校名称,院校专业组,专业,计划数,最低分,最低位次,数据来源,来源链接
2018,湖北,物理,本科一批,东北石油大学,,,,532,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,东北财经大学,,,,604,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,东北财经大学,,,,583,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,东华大学,,,,602,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,东华理工大学,,,,573,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,东华理工大学,,,,530,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,东南大学,,,,632,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,东南大学,,,,634,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,东南大学成贤学院,,,,518,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,东南大学成贤学院,,,,454,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,东莞城市学院,,,,443,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,东莞城市学院,,,,397,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,东莞理工学院,,,,510,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中北大学,,,,583,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中北大学,,,,539,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,中华女子学院,,,,545,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,中华女子学院,,,,487,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中南大学,,,,629,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中南大学,,,,608,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中南林业科技大学,,,,582,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中南林业科技大学,,,,519,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中南民族大学,,,,585,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中南民族大学,,,,532,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中南财经政法大学,,,,614,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中南财经政法大学,,,,599,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,中原工学院,,,,525,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,中原工学院,,,,444,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中国人民大学,,,,649,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中国人民大学,,,,634,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国人民大学,,,,671,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国人民大学,,,,633,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,中国人民解放军陆军工程大学,,,,514,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中国传媒大学,,,,623,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国传媒大学,,,,611,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中国农业大学,,,,607,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国农业大学,,,,619,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科提前批,中国刑事警察学院,,,,581,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科提前批,中国刑事警察学院,,,,528,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,中国劳动关系学院,,,,557,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,中国劳动关系学院,,,,505,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国医科大学,,,,558,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中国地质大学（北京）,,,,613,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国地质大学（北京）,,,,582,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国地质大学（北京）,,,,592,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中国政法大学,,,,636,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国政法大学,,,,628,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,中国民用航空飞行学院,,,,522,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中国民航大学,,,,599,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国民航大学,,,,564,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中国海洋大学,,,,624,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国海洋大学,,,,614,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中国石油大学（北京）,,,,608,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国石油大学（北京）,,,,583,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国石油大学（北京）,,,,585,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国石油大学（北京）克拉玛依校区,,,,521,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中国矿业大学（北京）,,,,607,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中国矿业大学（北京）,,,,606,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国矿业大学（北京）,,,,574,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国矿业大学（北京）,,,,584,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中国社会科学院大学,,,,633,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国社会科学院大学,,,,645,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国科学技术大学,,,,676,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
